id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1379311185829445636,1379311185829445636,1617688387000.0,2021-04-06 13:53:07,+0800,,Effie Deans on why the SNP's argument for rejoining the failing EU looks increasingly suicidal. @Effiedeans #csm #SNP  https://t.co/19VvHUpSmT,en,"['csm', 'snp']",[],788491546928775168,788491546928775168,CSquireMagazine,Country Squire UK,2,13,https://twitter.com/CSquireMagazine/status/1379311185829445636,['https://countrysquire.co.uk/2021/04/06/the-deteriorating-snp-argument/'],[],0,,False,27,1,10,,suicidal,,,,,,,[],,,,
1379311144456790019,1379311144456790019,1617688377000.0,2021-04-06 13:52:57,+0800,,"tw // suicide ?  recalling a few friends who have told me they didn't think they'd live past 21 or 30, and they weren't suicidal or anything, they just didn't or couldn't imagine a beyond. I wonder if that's what very online young people today feel but also project onto others",en,[],[],1005022545085513729,1005022545085513729,fyeahfandom,🔪,2,13,https://twitter.com/fyeahfandom/status/1379311144456790019,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379310744806645760,1379310744806645760,1617688282000.0,2021-04-06 13:51:22,+0800,,"Threw out my pills and my weed. Talked to my parents about my suicidal thoughts, therapy soon. Going back to school in the fall.   Tired of feeling like shit. I’m getting back on track.",en,[],[],970579379297296384,970579379297296384,Tydra_,Tydra,2,13,https://twitter.com/Tydra_/status/1379310744806645760,[],[],0,,False,3,2,0,,suicidal,,,,,,,[],,,,
1379310641035366405,1379310641035366405,1617688257000.0,2021-04-06 13:50:57,+0800,,"I want to share w/anyone considering a charitable donation this year that, given the tough pandemic conditions, you might consider a local service that helps students/teens deal w/mental health/suicidal distress. Locally in AZ, we have a fantastic org:  https://t.co/CGUPSDcCzC",en,[],[],244769093,244769093,E_of_Justice,E.,2,13,https://twitter.com/E_of_Justice/status/1379310641035366405,['https://teenlifeline.org/about-us/'],[],0,,False,1,1,0,,suicidal,,,,,,,[],,,,
1379310359345958913,1379310359345958913,1617688190000.0,2021-04-06 13:49:50,+0800,,TW: suicide // suicidal thoughts // eating disorders..   pls read only if you want to/can !!!  just me explaining some more and i’m sorry if I’m annoying   https://t.co/4BgsawccLq via @revue,en,[],[],1149925600401903616,1149925600401903616,90SPICKLEDYL,linds,2,13,https://twitter.com/90SPICKLEDYL/status/1379310359345958913,['https://www.getrevue.co/profile/90spickledyl/issues/weekly-newsletter-of-lindsee-no-longer-in-use-issue-1-537252'],[],0,,False,8,6,0,,suicidal,,,,,,,[],,,,
1379309994450022400,1379309763020865536,1617688103000.0,2021-04-06 13:48:23,+0800,,@sashavhs felling super super super suicidal 🤪🤪,en,[],[],1337428457580597249,1337428457580597249,nehkitten,𝙣𝙞𝙦𝙪𝙚.,2,13,https://twitter.com/nehkitten/status/1379309994450022400,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'sashavhs', 'name': 'caly', 'id': '1176184556816347136'}]",,,,
1379309825797029892,1379309825797029892,1617688063000.0,2021-04-06 13:47:43,+0800,,shit how to stop suicidal thoughts? hahaha,en,[],[],1327060569724125185,1327060569724125185,NiJoewa,himeri,2,13,https://twitter.com/NiJoewa/status/1379309825797029892,[],[],0,,False,2,0,1,,suicidal,,,,,,,[],,,,
1379309728740827136,1379304863666962433,1617688040000.0,2021-04-06 13:47:20,+0800,,"@kinkypinky21 @GMB He left??? No he didn’t. He refused to apologise for his comments regarding Meghan’s suicidal thoughts and had his contact terminated. Anyway, it’s too early to rant and it’s just opinions I guess. Have a good day 🙏",en,[],[],2168088625,2168088625,Stuzi9mm,Stuzi,2,13,https://twitter.com/Stuzi9mm/status/1379309728740827136,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'kinkypinky21', 'name': '💫 💋 MAGPIE KELLY 💋💫', 'id': '1213499494047735810'}, {'screen_name': 'GMB', 'name': 'Good Morning Britain', 'id': '19424427'}]",,,,
1379309474473644037,1379106665883185154,1617687979000.0,2021-04-06 13:46:19,+0800,,"@LustStarrr @changethecurri1 @procAnna @RobertFieldsLPA @BranJJohnson1 Suicide can happen even when helpers do everything ""right."" That's NOT to say that suicide isn't preventable. But it's not *always* preventable. (Example: If people hide their suicidal intent b/c they fear involuntary hospitalization, professionals can't read their mind.)",en,[],[],48617454,48617454,SFreedenthal,Stacey Freedenthal,2,13,https://twitter.com/SFreedenthal/status/1379309474473644037,[],[],0,,False,2,0,0,,suicidal,,,,,,,"[{'screen_name': 'LustStarrr', 'name': '❄️Fern🌹 (she/her)', 'id': '56581281'}, {'screen_name': 'changethecurri1', 'name': '#Fight Or Flight', 'id': '874057908131999744'}, {'screen_name': 'procAnna', 'name': 'Dr. Anna Mueller', 'id': '54449403'}, {'screen_name': 'RobertFieldsLPA', 'name': 'Robert Fields, LPA', 'id': '18367116'}, {'screen_name': 'BranJJohnson1', 'name': 'Brandon J. Johnson, MHS, MCHES', 'id': '1167252570370428929'}]",,,,
1379309393670443013,1379309279157612545,1617687960000.0,2021-04-06 13:46:00,+0800,,on some suicidal shit omm,en,[],[],395037784,395037784,FreddyHxll,freddy,2,13,https://twitter.com/FreddyHxll/status/1379309393670443013,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379309002597621760,1379309002597621760,1617687867000.0,2021-04-06 13:44:27,+0800,,"""It is foolish to expect that Eritrea will withdraw its troops from #Tigray given that these two governments are in a suicidal pact.""  We demand #VerifiedWithdrawalOfEritrea  @SecBlinken @JanezLenarcic @JosepBorrellF @RepMcCaul @SenatorRisch @ChrisCoons   https://t.co/R2zRD0CQ9m",en,"['tigray', 'verifiedwithdrawaloferitrea']",[],1378647271680643072,1378647271680643072,Rahwa86169723,Rahwa,2,13,https://twitter.com/Rahwa86169723/status/1379309002597621760,['https://tghat.com/2021/03/27/eritrean-forces-to-withdraw-from-the-ethiopian-border-yet-another-ploy-for-international-consumption/'],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379308646975340544,1379192970944122886,1617687782000.0,2021-04-06 13:43:02,+0800,,@Sarahickling1 @itvnews Should add that I believe Meghan when she said she felt suicidal. I do find it hard to believe she couldn’t get help. Harry has contacts who I’m sure would meet with Meghan no matter how busy they were &amp; she was being seen by a midwife who asks how you are coping.,en,[],[],1354888038413950976,1354888038413950976,Laura38123422,Laura,2,13,https://twitter.com/Laura38123422/status/1379308646975340544,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'Sarahickling1', 'name': 'Sarahickling1', 'id': '625204884'}, {'screen_name': 'itvnews', 'name': 'ITV News', 'id': '21866939'}]",,,,
1379308514959626242,1379308434617737218,1617687750000.0,2021-04-06 13:42:30,+0800,,no suicidal shit but living is HARD,en,[],[],1264847542342352896,1264847542342352896,oyasia,asia,2,13,https://twitter.com/oyasia/status/1379308514959626242,[],[],0,,False,2,1,0,,suicidal,,,,,,,[],,,,
1379308445178859524,1379308445178859524,1617687734000.0,2021-04-06 13:42:14,+0800,,"I think I got so sick of the pain that I wasn't suicidal anymore but rather psychopathic.   Translation: If I had a knife, I would stab you so many times until you can never be recognized.",en,[],[],994550700821569538,994550700821569538,kyndnessss,"Love, Ky",2,13,https://twitter.com/kyndnessss/status/1379308445178859524,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379307776850157568,1379307776850157568,1617687574000.0,2021-04-06 13:39:34,+0800,,"We pick songs to sing, remind us of things that nobody cares about And honestly we're probably more suicidal than ever now",en,[],[],798841404587786240,798841404587786240,toplinesbot,top lines bot | BLM,2,13,https://twitter.com/toplinesbot/status/1379307776850157568,[],[],0,,False,6,0,3,,suicidal,,,,,,,[],,,,
1379307717005729794,1379307717005729794,1617687560000.0,2021-04-06 13:39:20,+0800,,"On some suicidal shit but not suicidal shit. I just wanna listen to Billie Eilish and ""sleep""😴",en,[],[],911067011668631553,911067011668631553,Elijah_8520,Elijah🔮,2,13,https://twitter.com/Elijah_8520/status/1379307717005729794,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379307548105392128,1379307548105392128,1617687520000.0,2021-04-06 13:38:40,+0800,,what if i was suicidal  https://t.co/8TYmobwORh,en,[],[],1201623055501594630,1201623055501594630,iizoomis,lea,2,13,https://twitter.com/iizoomis/status/1379307548105392128,[],['https://pbs.twimg.com/media/EyRI5vbXEAAWue-.jpg'],1,https://pbs.twimg.com/media/EyRI5vbXEAAWue-.jpg,False,3,1,0,,suicidal,,,,,,,[],,,,
1379307351912587266,1379241211827920899,1617687473000.0,2021-04-06 13:37:53,+0800,,"@karrotcakexx tw // suicide , suicidal thoughts  remember wattpad? that place was full of those types of people. you're scrolling through people promoting their work and then poof, ""i give up. i don't wanna do this anymore"" and there goes a suicide letter : |",en,[],[],1255141827969028097,1255141827969028097,jiminiverse__,moonie⁷ disappearing era 💫,2,13,https://twitter.com/jiminiverse__/status/1379307351912587266,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'karrotcakexx', 'name': 'jen⁷ \U0001f90d🧸🏹☁️🧁', 'id': '1092169636039127040'}]",,,,
1379307262506897409,1379307262506897409,1617687452000.0,2021-04-06 13:37:32,+0800,,Guys want to share a number with you. If anyone is having suicidal thoughts and need someone to listen to them call the numbers please. Let someone listen because there are people who will  #SuicidePrevention   116-123 (UK &amp; Ireland) 1-800-273-8255 (US) 0800-111-0-111 (Germany),en,['suicideprevention'],[],787339352418287616,787339352418287616,8BITSPERBYTE,8BITSPERBYTE,2,13,https://twitter.com/8BITSPERBYTE/status/1379307262506897409,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379307245456998401,1379307245456998401,1617687448000.0,2021-04-06 13:37:28,+0800,,"i think a lot of people downplay kyos trauma a lot by describing him as “an angry tusndere catboy” like, if you really look at it, his trauma can be just as relatable to a lot of people like yukis and rins, and i don’t think people realize that. he was suicidal for most of his",en,[],[],1143671919486652416,1143671919486652416,IordstayIor,Tess ♡'s Kyo 🦋,2,13,https://twitter.com/IordstayIor/status/1379307245456998401,[],[],0,,False,19,3,4,,suicidal,,,,,,,[],,,,
1379307237282222081,1379307237282222081,1617687446000.0,2021-04-06 13:37:26,+0800,,𝖉𝖗𝖔𝖜𝖓𝖎𝖓𝖌 #aesthetic #aesthetics #suicidal #edgy #emo #gothic #crying #bloodytears #sadness #depression #retro #vintage #putmeoutofmymisery  https://t.co/pkgHGVixEw,en,"['aesthetic', 'aesthetics', 'suicidal', 'edgy', 'emo', 'gothic', 'crying', 'bloodytears', 'sadness', 'depression', 'retro', 'vintage', 'putmeoutofmymisery']",[],1274388346697953280,1274388346697953280,Snuffy0666,Snuffy,2,13,https://twitter.com/Snuffy0666/status/1379307237282222081,[],['https://pbs.twimg.com/media/EyRInXZVoAICNwq.jpg'],1,https://pbs.twimg.com/media/EyRInXZVoAICNwq.jpg,False,0,0,0,,suicidal,,,,,,,[],,,,
1379307109968453633,1379307109968453633,1617687415000.0,2021-04-06 13:36:55,+0800,,"After months of hateSpeech against Meghan Markle,claiming(w/out knowledge)she was lying re feeling suicidal,he then lies that he has “universal support..Old,young,black,white,it didn’t matter. They’ve been coming up to me in their droves all day every day”  https://t.co/kyUrAuFe7Q",en,[],[],2510613475,2510613475,MarciMay22,Marci May,2,13,https://twitter.com/MarciMay22/status/1379307109968453633,['https://www.theguardian.com/uk-news/2021/apr/06/piers-morgan-claims-he-has-universal-support-of-the-british-public?CMP=Share_iOSApp_Other'],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379306902866157575,1379306902866157575,1617687366000.0,2021-04-06 13:36:06,+0800,,not on no suicidal shit but everything feeling hella meaningless rn,en,[],[],1337591458405072898,1337591458405072898,ignoredishoe,ignoredishoe,2,13,https://twitter.com/ignoredishoe/status/1379306902866157575,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379306871387869184,1379306871387869184,1617687359000.0,2021-04-06 13:35:59,+0800,,me seeing his stories: what if I was suicidal??,en,[],[],1280389417312456705,1280389417312456705,kimmmxbo,kimberly,2,13,https://twitter.com/kimmmxbo/status/1379306871387869184,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379306658044710914,1379306658044710914,1617687308000.0,2021-04-06 13:35:08,+0800,,"Like why agrue with someone about their emotions. Stop. If I tell you I'm despessed and there otjing that cant change it, dont keep trying to student cure my depression. If I say I'm suicidal I have been for years and I'm at the point in life THAT nothing making what to live life",en,[],[],2551638745,2551638745,Doom_Katt,Đöøꪑ Ķåţť,2,13,https://twitter.com/Doom_Katt/status/1379306658044710914,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379306616349147140,1379306489274363912,1617687298000.0,2021-04-06 13:34:58,+0800,,most realistic and blunt depiction of suicidal ideation in media,en,[],[],1167449796300419072,1167449796300419072,missinput,maddie #blacklivesmatter,2,13,https://twitter.com/missinput/status/1379306616349147140,[],[],0,,False,4,1,0,,suicidal,,,,,,,[],,,,
1379306319220518912,1379306319220518912,1617687227000.0,2021-04-06 13:33:47,+0800,,Never underestimate the power of your words to take someone who is having a pretty good day and make their day terrible with your intentionally hurtful and hateful comment. Never think they won't repeat your hateful comment in their head until it makes them suicidal.,en,[],[],239839390,239839390,TastyKudzu,TastyKudzu,2,13,https://twitter.com/TastyKudzu/status/1379306319220518912,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379306311171641344,1379305478258298889,1617687225000.0,2021-04-06 13:33:45,+0800,,"@JujuliaGrace Piers is quite Dumb,trying hard to prove he's not? but digging his demise.I'm on the side of people, men/women mental health issues and suicidal thoughts;being harassed;that want seek help.Or bullying, stressing out a pregnant woman,which causes miscarriage and harm to the baby.",en,[],[],969383981002186754,969383981002186754,wils326m,Will 2,2,13,https://twitter.com/wils326m/status/1379306311171641344,[],[],0,,False,2,0,0,,suicidal,,,,,,,"[{'screen_name': 'JujuliaGrace', 'name': 'Dr Julia Grace Patterson💙', 'id': '1315053256343719936'}]",,,,
1379306045852545024,1378878517811630082,1617687162000.0,2021-04-06 13:32:42,+0800,,"@JesseOdin @christophelston @MarcScottEmery And I do know gender was discussed because that was put in my face when I was invited back into the room. I also know my daughter's tossing out the ""I am suicidal"" card -- Nothing in her demeanor at home ever indicated that. Might mean something, might mean nothing. 2/",en,[],[],1343437011554852865,1343437011554852865,BornWithOvaries,"Women Are People, Not A Gender 🟥 🕸️",2,13,https://twitter.com/BornWithOvaries/status/1379306045852545024,[],[],0,,False,1,0,0,,suicidal,,,,,,,"[{'screen_name': 'JesseOdin', 'name': 'Jesse', 'id': '1625353226'}, {'screen_name': 'christophelston', 'name': '🅑🅘🅛🅛🅑🅞🅐🅡🅓 🅒🅗🅡🅘🅢 ❤️🇨🇦', 'id': '191167764'}, {'screen_name': 'MarcScottEmery', 'name': 'Marc Emery', 'id': '26130520'}]",,,,
1379305717501468673,1379244541555916800,1617687083000.0,2021-04-06 13:31:23,+0800,,@JordanGlasgow18 I was at Three Rivers for two days and came out worse.  Traded my suicidal thoughts for some major cabin fever.,en,[],[],519121315,519121315,ForeverRanger91,x-Casey Adkins,2,13,https://twitter.com/ForeverRanger91/status/1379305717501468673,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'JordanGlasgow18', 'name': 'Jordan Glasgow', 'id': '2527066980'}]",,,,
1379305672307712000,1379305672307712000,1617687073000.0,2021-04-06 13:31:13,+0800,,It's crazy to think that a Tatis injury doesn't really change how good this team really is.  But his injury still makes me borderline suicidal.,en,[],[],1078824380816224256,1078824380816224256,padrestherapy,irreverentfriar,2,13,https://twitter.com/padrestherapy/status/1379305672307712000,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379305277539844104,1379305277539844104,1617686979000.0,2021-04-06 13:29:39,+0800,,what if i was suicidal huh??,en,[],[],1170604161685000192,1170604161685000192,PUPPYCAMG1RL,perv bf,2,13,https://twitter.com/PUPPYCAMG1RL/status/1379305277539844104,[],[],0,,False,0,1,0,https://twitter.com/cupidbunie/status/1379305204659671040,suicidal,,,,,,,[],,,,
1379305077589094401,1379216255119470597,1617686931000.0,2021-04-06 13:28:51,+0800,,@markghost45 Handcuffed once but was taken to hospital under mental health act . Yeah I was suicidal . Been suicidal a few times since but not as bad as that night .,en,[],[],716391021484097537,716391021484097537,jojoten0,JoJo the Tenno 🌈🇨🇦 🇦🇲,2,13,https://twitter.com/jojoten0/status/1379305077589094401,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'markghost45', 'name': 'This Black Man', 'id': '1317940454084825088'}]",,,,
1379305055027879936,1379305055027879936,1617686926000.0,2021-04-06 13:28:46,+0800,,Me at the hospital: Nurse: Do you have any suicidal thoughts? Me. No Nurse: Do you drink or smoke? Me: Nope Nurse: Any sexual activity? Me: Nah,en,[],[],1323516713485377538,1323516713485377538,_zoeyym,zoey,2,13,https://twitter.com/_zoeyym/status/1379305055027879936,[],[],0,,False,4,1,1,,suicidal,,,,,,,[],,,,
1379304380218757125,1379304380218757125,1617686765000.0,2021-04-06 13:26:05,+0800,,Overwhelmed. Embrace our fragility. Embrace our brokenness. Observe our suicidal thoughts.   Cape ya gapapa ngeluh. Cape hayu istirahat.  Sepertinya kita semua didorong hingga ke ujung oleh Semesta.  They want us to push our own limit. Breakthrough. Make a new pattern,en,[],[],3324663193,3324663193,Lunarie_Ang,Yana Wijaya 🌸,2,13,https://twitter.com/Lunarie_Ang/status/1379304380218757125,[],[],0,,False,17,2,5,,suicidal,,,,,,,[],,,,
1379304231321137153,1379304226690584578,1617686729000.0,2021-04-06 13:25:29,+0800,,"CW \\ ABA, suicide ""and had trouble developing correctly even as I was going through puberty. I remember having suicidal thoughts throughout all of my childhood &amp; not knowing why."" 6/11",en,[],[],962199075188826113,962199075188826113,AutSciPerson,AutisticSciencePerson,2,13,https://twitter.com/AutSciPerson/status/1379304231321137153,[],[],0,,False,15,1,0,,suicidal,,,,,,,[],,,,
1379304201164034049,1379304201164034049,1617686722000.0,2021-04-06 13:25:22,+0800,,The ghoulish hue of Walmart bathroom lighting will make anyone suicidal.,en,[],[],1609984734,1609984734,ThePromisedWLAN,Bucky Desperado 🔞,2,13,https://twitter.com/ThePromisedWLAN/status/1379304201164034049,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379304151482462211,1379303196892430337,1617686710000.0,2021-04-06 13:25:10,+0800,,@TheSakyoGamer @DuncanTwittah Nope I’m perfect I was just feeling suicidal 👍,en,[],[],933866278175100928,933866278175100928,Snaddy_,Snad,2,13,https://twitter.com/Snaddy_/status/1379304151482462211,[],[],0,,False,3,1,0,,suicidal,,,,,,,"[{'screen_name': 'TheSakyoGamer', 'name': 'Bryan', 'id': '911416658350161920'}, {'screen_name': 'DuncanTwittah', 'name': 'decaboy', 'id': '1140314356183392258'}]",,,,
1379304114023133187,1379304114023133187,1617686701000.0,2021-04-06 13:25:01,+0800,,@AlanDersh Alan cld you do a show on this type of obsession from a “journalist”. Markle has admitted shes been suicidal &amp; #PiersMorgan continues to use various platforms for unfettered abuse -is that ethical/legal? If she dies/suicides is Morgan culpable?,en,['piersmorgan'],[],2978435378,2978435378,PiquantToday,Douglas J,2,13,https://twitter.com/PiquantToday/status/1379304114023133187,[],[],0,,False,0,0,0,https://twitter.com/piquanttoday/status/1379291302135615489,suicidal,,,,,,,[],,,,
1379304089322811398,1379303796858232832,1617686695000.0,2021-04-06 13:24:55,+0800,,Like what if I was really suicidal and that was my last straw??? Smh lll,en,[],[],2733631575,2733631575,_iannav_,ianna,2,13,https://twitter.com/_iannav_/status/1379304089322811398,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379303551474761728,1379303551474761728,1617686567000.0,2021-04-06 13:22:47,+0800,,I'm not suicidal anymore.... I have something more to live for now more than ever.,en,[],[],459074021,459074021,MarsFifi,🅕🅘🅕🅘,2,13,https://twitter.com/MarsFifi/status/1379303551474761728,[],[],0,,False,0,0,0,https://twitter.com/pizzahmwitu/status/1379128816233295874,suicidal,,,,,,,[],,,,
1379303535301513216,1379302315090448386,1617686563000.0,2021-04-06 13:22:43,+0800,,"Like its always amused me just how scared I am of death WHILE being super suicidal. Its the only thing keeping me from attempting it, though I've come close.",en,[],[],760252244671332352,760252244671332352,LuckyPattern,Ramtaro,2,13,https://twitter.com/LuckyPattern/status/1379303535301513216,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379303449280581632,1379303449280581632,1617686543000.0,2021-04-06 13:22:23,+0800,,@jadekray please mom i need anything to get my phone back and elec i am suicidal please help me i am your daughter i have no one else i am broken 💔💔💔💔💔,en,[],[],1379299730577035265,1379299730577035265,Meesh59867381,Meesh,2,13,https://twitter.com/Meesh59867381/status/1379303449280581632,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379303259811291136,1379303259811291136,1617686498000.0,2021-04-06 13:21:38,+0800,,"Insomnia associated with more suicidal thoughts, increased disease symptoms in schizophrenia: Study – ANI News  https://t.co/Hy5LZVsbAa",en,[],[],844839127329587200,844839127329587200,EveraldTimothy,Everald Timothy,2,13,https://twitter.com/EveraldTimothy/status/1379303259811291136,['http://onenews.xyz/insomnia-associated-with-more-suicidal-thoughts-increased-disease-symptoms-in-schizophrenia-study-ani-news/'],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379303195554496513,1379303195554496513,1617686482000.0,2021-04-06 13:21:22,+0800,,how i go from being suicidal to adoring nicki?? pls😭😭😭,en,[],[],1379280510736826368,1379280510736826368,saddddbiitchhhh,a.j.k.🔅,2,13,https://twitter.com/saddddbiitchhhh/status/1379303195554496513,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379303171516866560,1379281413728534535,1617686476000.0,2021-04-06 13:21:16,+0800,,"@DanielDaPumpkin am I a fake friend...?  daniel I think you need a therapist or something, here call this number if your thinking suicidal thoughts, I dont wanna lose you, your friends dont wanna lose you. now I have to go to sleep now  https://t.co/Bx8MuPtQ9K",en,[],[],934535210753912832,934535210753912832,DeKingMemez,DeKingMemez (asleep),2,13,https://twitter.com/DeKingMemez/status/1379303171516866560,[],['https://pbs.twimg.com/media/EyRE7NwVcAQa9mv.jpg'],1,https://pbs.twimg.com/media/EyRE7NwVcAQa9mv.jpg,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'DanielDaPumpkin', 'name': 'Send Help.', 'id': '1226027176249655296'}]",,,,
1379303168123793411,1379303168123793411,1617686476000.0,2021-04-06 13:21:16,+0800,,i wish i'd been a i wish i'd been a teen teen idle. wish i'd been a prom queen fighting for her title. instead of being sixteen and putting up a bible. feeling super super super suicidal.,en,[],[],1365009093228961794,1365009093228961794,hamsterjin12,kenz quotes,2,13,https://twitter.com/hamsterjin12/status/1379303168123793411,[],[],0,,False,1,0,1,,suicidal,,,,,,,[],,,,
1379303011349069824,1379300610600800258,1617686438000.0,2021-04-06 13:20:38,+0800,,@babubarfs Yeah that’s kind of weird... my gynecologist always makes me answer at every single visit if I have food at home and if I’m suicidal and I’m like woah it’s 9am,en,[],[],997820785,997820785,strawbabyfieIds,anna,2,13,https://twitter.com/strawbabyfieIds/status/1379303011349069824,[],[],0,,False,1,1,0,,suicidal,,,,,,,"[{'screen_name': 'babubarfs', 'name': 'cabbage', 'id': '400433566'}]",,,,
1379302976989315073,1379302976989315073,1617686430000.0,2021-04-06 13:20:30,+0800,,mitski sparks my suicidal thoughts and amplifies them  https://t.co/BDAuejxrNT,en,[],[],1302681708370767873,1302681708370767873,saintbIoods,dee x eren,2,13,https://twitter.com/saintbIoods/status/1379302976989315073,[],['https://pbs.twimg.com/media/EyREv3qWgAMk9Xh.jpg'],1,https://pbs.twimg.com/media/EyREv3qWgAMk9Xh.jpg,False,6,4,0,,suicidal,,,,,,,[],,,,
1379302786769166337,1379302783094906883,1617686385000.0,2021-04-06 13:19:45,+0800,,"I was 14 years old and wanted to end my life because I felt guilty for not having a relationship with God.   Anyway, praying doesn’t heal your mental illness and suicidal thoughts, in case you were wondering.",en,[],[],1311109833836298240,1311109833836298240,daddymaddie24,daddie,2,13,https://twitter.com/daddymaddie24/status/1379302786769166337,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379302442970406915,1379302442970406915,1617686303000.0,2021-04-06 13:18:23,+0800,,"it's not like i wanna die. i just wanna stop existing sometimes. completely. I'm not suicidal, sometimes i wish there was an option or a chance where i can disappear and come back when things get better. when i feel better.",en,[],[],1328982888788811778,1328982888788811778,addictedwpain,BLU 🥂 HOT MILF™,2,13,https://twitter.com/addictedwpain/status/1379302442970406915,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379302428588310529,1379263474409299970,1617686299000.0,2021-04-06 13:18:19,+0800,,"@JohnFugelsang And, one that doesn't drug them with meds that make people who own guns suicidal and homicidal, by way of starving the brains judgement centers of oxygen.  ""Just nod if you can hear me""",en,[],[],1236908342792130560,1236908342792130560,sherwood_irving,Irving Sherwood,2,13,https://twitter.com/sherwood_irving/status/1379302428588310529,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'JohnFugelsang', 'name': 'John Fugelsang', 'id': '33276161'}]",,,,
1379302373080793089,1379302373080793089,1617686286000.0,2021-04-06 13:18:06,+0800,,not suicidal but wanna disappear,en,[],[],1359815503548620803,1359815503548620803,d_lrrn,d,2,13,https://twitter.com/d_lrrn/status/1379302373080793089,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379302267677970432,1379302267677970432,1617686261000.0,2021-04-06 13:17:41,+0800,,if your response to someone being suicidal is to guilt them into staying alive i hope you choke on a jean jacket,en,[],[],967221582803423237,967221582803423237,livsdayoff,Liv🧸,2,13,https://twitter.com/livsdayoff/status/1379302267677970432,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379302137998499841,1379302137998499841,1617686230000.0,2021-04-06 13:17:10,+0800,,"This time last year, my life took a 360. Fell into deep depression triggered by events that took place in March 2020. For over 6 months of 2020 my life was a mess, yes I was suicidal. I'm healed but not 100%, I just thank God that I'm still breathing.",en,[],[],552941773,552941773,Khathini1496,Luyanda Justin Mbanjwa,2,13,https://twitter.com/Khathini1496/status/1379302137998499841,[],[],0,,False,1,1,0,,suicidal,,,,,,,[],,,,
1379301957844623363,1379301957844623363,1617686187000.0,2021-04-06 13:16:27,+0800,,how y’all both suicidal telling each other to die ??,en,[],[],1303044318446252032,1303044318446252032,yoongistanasf,kelsee⁷,2,13,https://twitter.com/yoongistanasf/status/1379301957844623363,[],[],0,,False,7,1,3,,suicidal,,,,,,,[],,,,
1379301925057830914,1379301925057830914,1617686179000.0,2021-04-06 13:16:19,+0800,,tw // suicuide    hey guys um sorry i havent been online in two days. idk if anyone noticed but um i was in the hospital due to behavior issues meaning i was suicidal and i had to stay for two days um im back home now :),en,[],[],1161546081794174976,1161546081794174976,CORPSESCHAINS,Rose missing karlnap,2,13,https://twitter.com/CORPSESCHAINS/status/1379301925057830914,[],[],0,,False,5,8,0,,suicidal,,,,,,,[],,,,
1379301722967793665,1379156765158293505,1617686131000.0,2021-04-06 13:15:31,+0800,,"@anxietyaloner @pithy_in I accept you!  I have a history of depression, being suicidal, have severe ME, and am pamsexual.  Welcome to the club of not quite like most people.",en,[],[],330157393,330157393,kayemclaren,kaye mclaren,2,13,https://twitter.com/kayemclaren/status/1379301722967793665,[],[],0,,False,1,0,0,,suicidal,,,,,,,"[{'screen_name': 'anxietyaloner', 'name': 'Facing Fear 💪🏻✨', 'id': '994652872989138944'}, {'screen_name': 'pithy_in', 'name': 'niraj', 'id': '1892538817'}]",,,,
